date,location,latitude,longitude,elevation_m,temp_min_c,temp_max_c,temp_avg_c,humidity_pct,rainfall_mm,wind_speed_kmh,sunshine_hours,month,day,day_of_year,year,is_rainy_season
2023-06-19,Nyamagabe,-2.47,29.56,1950,0.1,17.6,8.8,65.2,0.0,4.9,11.4,6,19,170,2023,0
2023-06-20,Nyamagabe,-2.47,29.56,1950,-1.9,17.2,7.6,62.6,0.0,1.1,11.6,6,20,171,2023,0
2023-06-21,Nyamagabe,-2.47,29.56,1950,-0.7,16.6,7.9,60.7,0.0,0.9,9.6,6,21,172,2023,0
2023-06-22,Nyamagabe,-2.47,29.56,1950,-0.8,16.8,8.0,65.7,0.0,1.9,10.2,6,22,173,2023,0
2023-06-23,Nyamagabe,-2.47,29.56,1950,-1.6,17.8,8.1,61.6,0.3,2.3,6.0,6,23,174,2023,0
2023-06-24,Nyamagabe,-2.47,29.56,1950,-0.6,17.5,8.4,61.9,0.0,4.3,11.8,6,24,175,2023,0
2023-06-25,Nyamagabe,-2.47,29.56,1950,-1.6,15.2,6.8,64.2,0.0,2.3,10.8,6,25,176,2023,0
2023-06-26,Nyamagabe,-2.47,29.56,1950,-1.4,16.6,7.6,63.7,0.0,7.8,10.7,6,26,177,2023,0
2023-06-27,Nyamagabe,-2.47,29.56,1950,-0.0,15.9,7.9,61.9,0.0,2.4,10.6,6,27,178,2023,0
2023-06-28,Nyamagabe,-2.47,29.56,1950,-1.4,17.7,8.1,66.8,0.0,1.8,10.6,6,28,179,2023,0
2023-06-29,Nyamagabe,-2.47,29.56,1950,-1.2,16.4,7.6,64.7,0.0,,12.3,6,29,180,2023,0
2023-06-30,Nyamagabe,-2.47,29.56,1950,-2.1,16.1,7.0,63.9,3.3,0.7,11.5,6,30,181,2023,0
2023-07-01,Nyamagabe,-2.47,29.56,1950,-0.5,15.6,7.6,62.9,0.0,2.7,9.8,7,1,182,2023,0
2023-07-02,Nyamagabe,-2.47,29.56,1950,-1.3,15.7,7.2,60.4,0.9,2.1,7.6,7,2,183,2023,0
2023-07-03,Nyamagabe,-2.47,29.56,1950,0.0,16.2,8.1,62.0,0.0,6.6,13.0,7,3,184,2023,0
2023-07-04,Nyamagabe,-2.47,29.56,1950,-0.8,17.9,8.6,63.3,0.0,3.9,11.2,7,4,185,2023,0
2023-07-05,Nyamagabe,-2.47,29.56,1950,0.6,17.6,9.1,65.8,1.2,2.8,9.8,7,5,186,2023,0
2023-07-06,Nyamagabe,-2.47,29.56,1950,-1.2,16.8,7.8,71.7,1.5,6.8,7.7,7,6,187,2023,0
2023-07-07,Nyamagabe,-2.47,29.56,1950,-0.6,17.7,8.5,70.9,0.0,6.7,12.3,7,7,188,2023,0
2023-07-08,Nyamagabe,-2.47,29.56,1950,-0.1,18.9,9.4,65.5,0.0,3.1,10.2,7,8,189,2023,0
2023-07-09,Nyamagabe,-2.47,29.56,1950,-0.4,17.3,8.4,64.7,1.8,1.5,8.7,7,9,190,2023,0
2023-07-10,Nyamagabe,-2.47,29.56,1950,-0.0,18.4,9.2,62.2,0.0,6.9,9.7,7,10,191,2023,0
2023-07-11,Nyamagabe,-2.47,29.56,1950,0.4,18.4,9.4,63.8,0.0,4.6,9.9,7,11,192,2023,0
2023-07-12,Nyamagabe,-2.47,29.56,1950,2.1,19.6,10.9,60.8,0.0,2.6,9.5,7,12,193,2023,0
2023-07-13,Nyamagabe,-2.47,29.56,1950,-0.5,20.0,9.8,,0.0,4.0,12.1,7,13,194,2023,0
2023-07-14,Nyamagabe,-2.47,29.56,1950,-1.3,17.2,8.0,58.0,0.0,1.8,10.9,7,14,195,2023,0
2023-07-15,Nyamagabe,-2.47,29.56,1950,-0.5,19.2,9.3,58.5,5.6,4.9,8.0,7,15,196,2023,0
2023-07-16,Nyamagabe,-2.47,29.56,1950,1.5,18.3,9.9,60.9,0.0,1.6,10.6,7,16,197,2023,0
2023-07-17,Nyamagabe,-2.47,29.56,1950,0.1,18.0,9.1,65.4,0.0,3.8,12.3,7,17,198,2023,0
2023-07-18,Nyamagabe,-2.47,29.56,1950,1.2,17.7,9.4,64.5,0.0,6.0,10.7,7,18,199,2023,0
2023-07-19,Nyamagabe,-2.47,29.56,1950,1.1,17.2,9.1,61.3,0.0,3.7,9.3,7,19,200,2023,0
2023-07-20,Nyamagabe,-2.47,29.56,1950,-1.0,16.8,7.9,65.0,0.0,3.3,9.9,7,20,201,2023,0
2023-07-21,Nyamagabe,-2.47,29.56,1950,0.6,19.0,9.8,62.3,0.0,7.6,10.1,7,21,202,2023,0
2023-07-22,Nyamagabe,-2.47,29.56,1950,1.0,20.0,10.5,62.0,0.0,2.4,11.6,7,22,203,2023,0
2023-07-23,Nyamagabe,-2.47,29.56,1950,0.1,18.7,9.4,66.4,0.0,1.8,9.5,7,23,204,2023,0
2023-07-24,Nyamagabe,-2.47,29.56,1950,-1.5,19.3,8.9,62.5,0.0,4.8,11.4,7,24,205,2023,0
2023-07-25,Nyamagabe,-2.47,29.56,1950,0.6,19.7,10.2,64.0,0.0,1.8,8.4,7,25,206,2023,0
2023-07-26,Nyamagabe,-2.47,29.56,1950,2.3,18.2,10.2,63.1,1.5,4.5,7.5,7,26,207,2023,0
2023-07-27,Nyamagabe,-2.47,29.56,1950,1.9,18.7,10.3,62.7,0.0,2.3,10.9,7,27,208,2023,0
2023-07-28,Nyamagabe,-2.47,29.56,1950,0.3,19.1,9.7,61.6,0.0,4.9,12.2,7,28,209,2023,0
2023-07-29,Nyamagabe,-2.47,29.56,1950,1.4,18.7,10.1,63.6,5.0,1.3,,7,29,210,2023,0
2023-07-30,Nyamagabe,-2.47,29.56,1950,1.5,18.7,10.1,65.5,8.8,1.2,6.2,7,30,211,2023,0
2023-07-31,Nyamagabe,-2.47,29.56,1950,2.8,20.0,11.4,62.4,1.6,10.4,7.8,7,31,212,2023,0
2023-08-01,Nyamagabe,-2.47,29.56,1950,1.9,21.6,11.7,63.1,0.4,0.8,7.4,8,1,213,2023,0
2023-08-02,Nyamagabe,-2.47,29.56,1950,3.3,19.4,11.3,59.8,0.0,2.8,11.8,8,2,214,2023,0
2023-08-03,Nyamagabe,-2.47,29.56,1950,3.3,19.6,11.5,64.6,0.0,2.7,11.7,8,3,215,2023,0
2023-08-04,Nyamagabe,-2.47,29.56,1950,0.8,20.7,10.8,63.2,0.0,1.5,10.9,8,4,216,2023,0
2023-08-05,Nyamagabe,-2.47,29.56,1950,2.2,20.7,11.4,63.3,0.0,2.1,8.9,8,5,217,2023,0
2023-08-06,Nyamagabe,-2.47,29.56,1950,3.1,20.2,11.7,64.1,0.0,2.3,10.2,8,6,218,2023,0
2023-08-07,Nyamagabe,-2.47,29.56,1950,3.3,20.9,12.1,64.7,0.0,1.1,9.6,8,7,219,2023,0
2023-08-08,Nyamagabe,-2.47,29.56,1950,2.5,20.1,11.3,64.4,0.0,2.4,10.1,8,8,220,2023,0
2023-08-09,Nyamagabe,-2.47,29.56,1950,1.4,21.1,11.3,65.1,5.4,0.8,10.6,8,9,221,2023,0
2023-08-10,Nyamagabe,-2.47,29.56,1950,1.4,18.9,10.2,64.5,0.0,1.4,11.1,8,10,222,2023,0
2023-08-11,Nyamagabe,-2.47,29.56,1950,1.3,20.6,11.0,64.0,0.0,5.2,10.9,8,11,223,2023,0
2023-08-12,Nyamagabe,-2.47,29.56,1950,1.2,21.3,11.3,61.6,2.3,9.9,2.1,8,12,224,2023,0
2023-08-13,Nyamagabe,-2.47,29.56,1950,4.0,19.7,11.9,67.8,2.0,6.8,8.4,8,13,225,2023,0
2023-08-14,Nyamagabe,-2.47,29.56,1950,3.5,21.8,12.7,67.6,0.0,7.2,11.3,8,14,226,2023,0
2023-08-15,Nyamagabe,-2.47,29.56,1950,4.4,20.9,12.7,65.9,0.0,2.3,11.8,8,15,227,2023,0
2023-08-16,Nyamagabe,-2.47,29.56,1950,2.2,20.2,11.2,65.8,0.0,6.2,12.4,8,16,228,2023,0
2023-08-17,Nyamagabe,-2.47,29.56,1950,2.4,20.5,11.5,63.9,0.0,2.6,11.1,8,17,229,2023,0
2023-08-18,Nyamagabe,-2.47,29.56,1950,3.6,22.0,12.8,64.3,0.0,1.7,9.3,8,18,230,2023,0
2023-08-19,Nyamagabe,-2.47,29.56,1950,3.9,20.5,12.2,61.6,0.0,1.5,12.0,8,19,231,2023,0
2023-08-20,Nyamagabe,-2.47,29.56,1950,2.0,20.8,11.4,62.7,0.0,2.5,11.5,8,20,232,2023,0
2023-08-21,Nyamagabe,-2.47,29.56,1950,2.4,20.7,11.5,64.2,0.0,3.2,10.8,8,21,233,2023,0
2023-08-22,Nyamagabe,-2.47,29.56,1950,2.5,23.2,12.9,61.9,0.0,2.2,12.0,8,22,234,2023,0
2023-08-23,Nyamagabe,-2.47,29.56,1950,4.5,22.6,13.6,57.5,3.5,3.2,6.9,8,23,235,2023,0
2023-08-24,Nyamagabe,-2.47,29.56,1950,4.9,20.5,12.7,64.8,0.0,3.6,9.3,8,24,236,2023,0
2023-08-25,Nyamagabe,-2.47,29.56,1950,3.6,21.3,12.4,65.5,0.0,1.1,9.7,8,25,237,2023,0
2023-08-26,Nyamagabe,-2.47,29.56,1950,4.9,21.5,13.2,,1.9,1.2,8.3,8,26,238,2023,0
2023-08-27,Nyamagabe,-2.47,29.56,1950,3.5,22.6,13.1,64.7,0.0,6.8,10.8,8,27,239,2023,0
2023-08-28,Nyamagabe,-2.47,29.56,1950,2.2,21.8,12.0,63.2,0.0,1.5,11.4,8,28,240,2023,0
2023-08-29,Nyamagabe,-2.47,29.56,1950,5.1,22.1,13.6,63.9,0.0,8.0,8.5,8,29,241,2023,0
2023-08-30,Nyamagabe,-2.47,29.56,1950,4.6,22.7,13.7,63.3,0.0,3.0,11.9,8,30,242,2023,0
2023-08-31,Nyamagabe,-2.47,29.56,1950,5.5,22.5,14.0,62.6,0.0,3.4,11.2,8,31,243,2023,0
2023-09-01,Nyamagabe,-2.47,29.56,1950,4.6,22.9,13.7,76.7,0.0,5.5,10.6,9,1,244,2023,1
2023-09-02,Nyamagabe,-2.47,29.56,1950,6.2,24.3,15.3,80.3,20.5,2.0,0.7,9,2,245,2023,1
2023-09-03,Nyamagabe,-2.47,29.56,1950,4.4,23.2,13.8,82.7,0.0,2.5,11.6,9,3,246,2023,1
2023-09-04,Nyamagabe,-2.47,29.56,1950,,22.9,14.1,84.2,0.0,0.3,10.6,9,4,247,2023,1
2023-09-05,Nyamagabe,-2.47,29.56,1950,3.3,23.5,13.4,85.5,33.0,3.6,4.3,9,5,248,2023,1
2023-09-06,Nyamagabe,-2.47,29.56,1950,5.6,22.3,13.9,87.4,0.0,6.2,10.9,9,6,249,2023,1
2023-09-07,Nyamagabe,-2.47,29.56,1950,4.8,23.5,14.1,89.5,17.1,5.5,2.2,9,7,250,2023,1
2023-09-08,Nyamagabe,-2.47,29.56,1950,4.5,22.0,13.2,89.7,0.0,5.6,11.9,9,8,251,2023,1
2023-09-09,Nyamagabe,-2.47,29.56,1950,4.3,22.6,13.5,89.1,5.9,0.9,11.9,9,9,252,2023,1
2023-09-10,Nyamagabe,-2.47,29.56,1950,3.7,23.4,13.5,87.4,0.0,4.5,11.5,9,10,253,2023,1
2023-09-11,Nyamagabe,-2.47,29.56,1950,4.8,22.7,13.7,90.0,0.0,1.7,11.2,9,11,254,2023,1
2023-09-12,Nyamagabe,-2.47,29.56,1950,3.6,22.5,13.1,88.0,5.9,2.1,7.8,9,12,255,2023,1
2023-09-13,Nyamagabe,-2.47,29.56,1950,3.0,23.1,13.1,89.9,0.0,3.8,11.5,9,13,256,2023,1
2023-09-14,Nyamagabe,-2.47,29.56,1950,4.3,21.7,13.0,86.2,9.7,1.4,9.6,9,14,257,2023,1
2023-09-15,Nyamagabe,-2.47,29.56,1950,3.9,21.0,12.5,84.1,10.9,5.4,6.6,9,15,258,2023,1
2023-09-16,Nyamagabe,-2.47,29.56,1950,3.3,23.3,13.3,84.8,23.8,4.6,3.2,9,16,259,2023,1
2023-09-17,Nyamagabe,-2.47,29.56,1950,3.9,23.0,13.5,86.2,16.8,6.6,3.9,9,17,260,2023,1
2023-09-18,Nyamagabe,-2.47,29.56,1950,,21.4,12.5,87.5,6.3,3.1,8.5,9,18,261,2023,1
2023-09-19,Nyamagabe,-2.47,29.56,1950,5.2,21.0,13.1,88.0,0.0,4.6,10.5,9,19,262,2023,1
2023-09-20,Nyamagabe,-2.47,29.56,1950,4.9,24.2,14.6,80.3,12.6,4.0,4.4,9,20,263,2023,1
2023-09-21,Nyamagabe,-2.47,29.56,1950,5.6,23.2,14.4,83.9,13.2,2.5,2.2,9,21,264,2023,1
2023-09-22,Nyamagabe,-2.47,29.56,1950,4.5,24.1,14.3,86.8,14.2,3.0,5.1,9,22,265,2023,1
2023-09-23,Nyamagabe,-2.47,29.56,1950,5.9,23.9,14.9,86.7,0.0,1.5,10.9,9,23,266,2023,1
2023-09-24,Nyamagabe,-2.47,29.56,1950,6.7,25.0,15.8,89.1,15.5,1.1,4.0,9,24,267,2023,1
2023-09-25,Nyamagabe,-2.47,29.56,1950,6.4,24.9,15.6,85.1,20.7,1.2,4.0,9,25,268,2023,1
2023-09-26,Nyamagabe,-2.47,29.56,1950,5.7,23.4,14.5,83.9,9.0,1.5,7.8,9,26,269,2023,1
2023-09-27,Nyamagabe,-2.47,29.56,1950,5.1,23.2,14.2,85.3,21.6,4.4,5.6,9,27,270,2023,1
2023-09-28,Nyamagabe,-2.47,29.56,1950,5.6,23.6,14.6,85.7,3.4,4.2,7.2,9,28,271,2023,1
2023-09-29,Nyamagabe,-2.47,29.56,1950,4.6,23.1,13.8,88.2,16.3,6.2,4.7,9,29,272,2023,1
2023-09-30,Nyamagabe,-2.47,29.56,1950,4.6,23.9,14.2,89.8,19.3,3.3,2.1,9,30,273,2023,1
2023-10-01,Nyamagabe,-2.47,29.56,1950,5.2,22.0,13.6,88.0,0.0,6.8,11.8,10,1,274,2023,1
2023-10-02,Nyamagabe,-2.47,29.56,1950,6.0,23.5,14.7,87.6,31.0,2.3,3.2,10,2,275,2023,1
2023-10-03,Nyamagabe,-2.47,29.56,1950,6.5,23.4,14.9,85.1,7.7,3.5,3.5,10,3,276,2023,1
2023-10-04,Nyamagabe,-2.47,29.56,1950,5.9,23.0,14.4,90.4,10.7,2.0,2.9,10,4,277,2023,1
2023-10-05,Nyamagabe,-2.47,29.56,1950,6.8,24.4,15.6,91.4,7.6,1.5,8.3,10,5,278,2023,1
2023-10-06,Nyamagabe,-2.47,29.56,1950,4.9,24.5,14.7,88.8,11.5,0.5,2.3,10,6,279,2023,1
2023-10-07,Nyamagabe,-2.47,29.56,1950,5.5,22.7,14.1,89.2,,2.7,3.0,10,7,280,2023,1
2023-10-08,Nyamagabe,-2.47,29.56,1950,6.9,24.6,15.8,87.2,20.3,1.9,,10,8,281,2023,1
2023-10-09,Nyamagabe,-2.47,29.56,1950,6.0,23.4,14.7,88.7,14.1,6.3,5.1,10,9,282,2023,1
2023-10-10,Nyamagabe,-2.47,29.56,1950,5.2,22.1,13.7,88.9,23.0,3.7,4.2,10,10,283,2023,1
2023-10-11,Nyamagabe,-2.47,29.56,1950,6.2,22.5,14.4,92.1,11.0,5.4,4.9,10,11,284,2023,1
2023-10-12,Nyamagabe,-2.47,29.56,1950,4.9,23.0,14.0,90.7,24.8,2.6,3.3,10,12,285,2023,1
2023-10-13,Nyamagabe,-2.47,29.56,1950,5.4,22.3,13.9,90.3,0.0,4.7,11.1,10,13,286,2023,1
2023-10-14,Nyamagabe,-2.47,29.56,1950,6.1,24.4,15.3,88.8,5.4,2.0,7.7,10,14,287,2023,1
2023-10-15,Nyamagabe,-2.47,29.56,1950,6.6,23.4,15.0,86.8,15.1,5.5,5.0,10,15,288,2023,1
2023-10-16,Nyamagabe,-2.47,29.56,1950,5.2,23.9,14.6,85.3,7.7,8.4,9.8,10,16,289,2023,1
2023-10-17,Nyamagabe,-2.47,29.56,1950,6.0,23.6,14.8,83.5,21.6,2.6,3.7,10,17,290,2023,1
2023-10-18,Nyamagabe,-2.47,29.56,1950,6.5,22.6,14.5,83.1,17.9,5.5,3.0,10,18,291,2023,1
2023-10-19,Nyamagabe,-2.47,29.56,1950,5.2,23.4,14.3,84.2,0.0,3.6,9.9,10,19,292,2023,1
2023-10-20,Nyamagabe,-2.47,29.56,1950,3.9,22.1,13.0,83.4,14.9,1.9,3.6,10,20,293,2023,1
2023-10-21,Nyamagabe,-2.47,29.56,1950,4.4,23.2,13.8,83.8,7.2,4.0,9.3,10,21,294,2023,1
2023-10-22,Nyamagabe,-2.47,29.56,1950,6.6,24.1,15.4,85.8,28.7,5.5,2.9,10,22,295,2023,1
2023-10-23,Nyamagabe,-2.47,29.56,1950,4.3,24.5,14.4,82.3,,3.5,5.1,10,23,296,2023,1
2023-10-24,Nyamagabe,-2.47,29.56,1950,6.6,22.9,14.7,84.8,10.0,3.8,8.3,10,24,297,2023,1
2023-10-25,Nyamagabe,-2.47,29.56,1950,4.5,23.6,14.0,86.2,34.0,8.2,2.3,10,25,298,2023,1
2023-10-26,Nyamagabe,-2.47,29.56,1950,5.4,24.8,15.1,87.6,10.4,3.4,3.7,10,26,299,2023,1
2023-10-27,Nyamagabe,-2.47,29.56,1950,6.2,24.8,15.5,87.1,2.3,3.4,8.2,10,27,300,2023,1
2023-10-28,Nyamagabe,-2.47,29.56,1950,4.3,24.2,14.3,86.6,6.6,1.6,2.5,10,28,301,2023,1
2023-10-29,Nyamagabe,-2.47,29.56,1950,6.6,25.2,15.9,83.3,1.5,3.0,6.3,10,29,302,2023,1
2023-10-30,Nyamagabe,-2.47,29.56,1950,6.7,22.3,14.5,83.4,11.2,9.4,5.4,10,30,303,2023,1
2023-10-31,Nyamagabe,-2.47,29.56,1950,4.8,23.3,14.0,84.2,0.0,2.2,12.2,10,31,304,2023,1
2023-11-01,Nyamagabe,-2.47,29.56,1950,4.8,24.1,14.4,83.0,0.0,2.5,11.2,11,1,305,2023,1
2023-11-02,Nyamagabe,-2.47,29.56,1950,3.4,22.1,12.8,85.3,0.0,7.1,11.1,11,2,306,2023,1
2023-11-03,Nyamagabe,-2.47,29.56,1950,4.2,20.8,12.5,87.6,0.0,2.0,8.9,11,3,307,2023,1
2023-11-04,Nyamagabe,-2.47,29.56,1950,3.3,21.8,12.6,87.3,14.5,9.5,4.2,11,4,308,2023,1
2023-11-05,Nyamagabe,-2.47,29.56,1950,3.6,23.1,13.3,89.7,21.3,2.6,3.1,11,5,309,2023,1
2023-11-06,Nyamagabe,-2.47,29.56,1950,2.6,21.7,12.2,89.3,0.0,,9.8,11,6,310,2023,1
2023-11-07,Nyamagabe,-2.47,29.56,1950,,21.0,12.1,89.8,0.0,2.9,10.8,11,7,311,2023,1
2023-11-08,Nyamagabe,-2.47,29.56,1950,3.6,21.4,12.5,89.5,33.4,3.7,3.0,11,8,312,2023,1
2023-11-09,Nyamagabe,-2.47,29.56,1950,3.5,22.5,13.0,85.2,0.0,3.4,9.3,11,9,313,2023,1
2023-11-10,Nyamagabe,-2.47,29.56,1950,5.1,20.8,13.0,84.5,9.8,3.6,8.1,11,10,314,2023,1
2023-11-11,Nyamagabe,-2.47,29.56,1950,6.1,24.2,15.2,84.2,30.1,0.4,3.3,11,11,315,2023,1
2023-11-12,Nyamagabe,-2.47,29.56,1950,4.0,24.1,14.0,85.8,17.1,1.8,3.2,11,12,316,2023,1
2023-11-13,Nyamagabe,-2.47,29.56,1950,5.2,22.7,13.9,89.7,0.0,4.7,11.3,11,13,317,2023,1
2023-11-14,Nyamagabe,-2.47,29.56,1950,4.6,21.7,13.1,89.0,0.0,1.8,12.5,11,14,318,2023,1
2023-11-15,Nyamagabe,-2.47,29.56,1950,3.6,23.6,13.6,87.6,0.0,4.7,9.3,11,15,319,2023,1
2023-11-16,Nyamagabe,-2.47,29.56,1950,5.6,23.5,14.5,88.3,0.0,3.2,13.1,11,16,320,2023,1
2023-11-17,Nyamagabe,-2.47,29.56,1950,5.0,24.0,14.5,92.4,0.0,6.9,11.0,11,17,321,2023,1
2023-11-18,Nyamagabe,-2.47,29.56,1950,5.1,23.6,14.3,89.1,0.0,2.9,10.8,11,18,322,2023,1
2023-11-19,Nyamagabe,-2.47,29.56,1950,5.4,21.6,13.5,83.7,0.0,1.2,10.4,11,19,323,2023,1
2023-11-20,Nyamagabe,-2.47,29.56,1950,5.8,23.5,14.6,83.6,15.4,3.8,3.7,11,20,324,2023,1
2023-11-21,Nyamagabe,-2.47,29.56,1950,3.9,23.0,13.4,85.1,0.0,6.1,9.9,11,21,325,2023,1
2023-11-22,Nyamagabe,-2.47,29.56,1950,4.6,21.5,13.0,89.0,8.9,1.1,9.9,11,22,326,2023,1
2023-11-23,Nyamagabe,-2.47,29.56,1950,5.2,22.5,13.9,86.5,6.1,4.4,6.4,11,23,327,2023,1
2023-11-24,Nyamagabe,-2.47,29.56,1950,4.5,19.8,12.2,89.6,1.3,3.4,7.3,11,24,328,2023,1
2023-11-25,Nyamagabe,-2.47,29.56,1950,3.4,21.4,12.4,87.8,9.0,4.2,7.2,11,25,329,2023,1
2023-11-26,Nyamagabe,-2.47,29.56,1950,5.1,21.8,13.4,87.6,18.4,3.1,2.8,11,26,330,2023,1
2023-11-27,Nyamagabe,-2.47,29.56,1950,3.2,22.6,12.9,89.2,8.3,4.6,9.7,11,27,331,2023,1
2023-11-28,Nyamagabe,-2.47,29.56,1950,5.9,23.9,14.9,89.6,,3.0,4.1,11,28,332,2023,1
2023-11-29,Nyamagabe,-2.47,29.56,1950,3.8,21.8,12.8,89.6,5.2,3.6,6.1,11,29,333,2023,1
2023-11-30,Nyamagabe,-2.47,29.56,1950,5.5,22.4,13.9,83.0,7.7,3.1,10.0,11,30,334,2023,1
2023-12-01,Nyamagabe,-2.47,29.56,1950,5.7,23.5,14.6,85.7,17.4,1.3,,12,1,335,2023,1
2023-12-02,Nyamagabe,-2.47,29.56,1950,4.6,22.4,13.5,88.7,0.0,8.9,12.3,12,2,336,2023,1
2023-12-03,Nyamagabe,-2.47,29.56,1950,5.2,22.9,14.0,88.1,0.0,6.8,10.1,12,3,337,2023,1
2023-12-04,Nyamagabe,-2.47,29.56,1950,4.6,20.2,12.4,87.2,0.0,3.2,9.9,12,4,338,2023,1
2023-12-05,Nyamagabe,-2.47,29.56,1950,3.2,20.5,11.8,,0.0,4.3,11.8,12,5,339,2023,1
2023-12-06,Nyamagabe,-2.47,29.56,1950,2.3,20.7,11.5,90.0,14.8,5.9,3.6,12,6,340,2023,1
2023-12-07,Nyamagabe,-2.47,29.56,1950,2.7,19.6,11.1,89.6,11.4,2.1,3.7,12,7,341,2023,1
2023-12-08,Nyamagabe,-2.47,29.56,1950,2.6,20.6,11.6,86.9,18.1,2.8,2.2,12,8,342,2023,1
2023-12-09,Nyamagabe,-2.47,29.56,1950,2.9,21.1,12.0,86.3,1.2,4.5,8.3,12,9,343,2023,1
2023-12-10,Nyamagabe,-2.47,29.56,1950,4.6,21.1,12.8,,0.0,7.7,11.9,12,10,344,2023,1
2023-12-11,Nyamagabe,-2.47,29.56,1950,4.5,22.5,13.5,85.9,4.3,4.5,5.5,12,11,345,2023,1
2023-12-12,Nyamagabe,-2.47,29.56,1950,2.8,23.1,12.9,88.6,14.2,7.6,3.5,12,12,346,2023,1
2023-12-13,Nyamagabe,-2.47,29.56,1950,4.4,21.8,13.1,86.6,27.2,4.0,3.7,12,13,347,2023,1
2023-12-14,Nyamagabe,-2.47,29.56,1950,3.0,20.0,11.5,86.1,0.0,2.4,9.2,12,14,348,2023,1
2023-12-15,Nyamagabe,-2.47,29.56,1950,2.4,22.0,12.2,88.9,0.0,0.5,9.7,12,15,349,2023,1
2023-12-16,Nyamagabe,-2.47,29.56,1950,2.4,21.1,11.7,89.4,38.8,2.1,3.5,12,16,350,2023,1
2023-12-17,Nyamagabe,-2.47,29.56,1950,2.8,20.3,11.5,86.2,16.4,4.5,3.0,12,17,351,2023,1
2023-12-18,Nyamagabe,-2.47,29.56,1950,2.4,21.3,11.9,86.3,4.0,1.9,4.7,12,18,352,2023,1
2023-12-19,Nyamagabe,-2.47,29.56,1950,2.6,19.6,11.1,88.1,0.0,6.0,13.6,12,19,353,2023,1
2023-12-20,Nyamagabe,-2.47,29.56,1950,2.7,20.3,11.5,88.0,12.0,3.4,5.4,12,20,354,2023,1
2023-12-21,Nyamagabe,-2.47,29.56,1950,3.0,21.2,12.1,87.4,19.3,4.5,2.5,12,21,355,2023,1
2023-12-22,Nyamagabe,-2.47,29.56,1950,1.7,19.8,10.7,90.0,23.1,5.3,4.5,12,22,356,2023,1
2023-12-23,Nyamagabe,-2.47,29.56,1950,0.9,19.7,10.3,90.6,,4.5,10.0,12,23,357,2023,1
2023-12-24,Nyamagabe,-2.47,29.56,1950,2.0,21.5,11.8,90.2,16.5,3.0,4.7,12,24,358,2023,1
2023-12-25,Nyamagabe,-2.47,29.56,1950,1.3,19.6,10.4,90.4,32.1,8.2,2.5,12,25,359,2023,1
2023-12-26,Nyamagabe,-2.47,29.56,1950,1.2,20.7,10.9,91.3,0.0,7.5,10.9,12,26,360,2023,1
2023-12-27,Nyamagabe,-2.47,29.56,1950,2.0,20.4,11.2,90.7,13.0,5.2,3.0,12,27,361,2023,1
2023-12-28,Nyamagabe,-2.47,29.56,1950,2.8,19.8,11.3,88.8,2.8,4.8,7.0,12,28,362,2023,1
2023-12-29,Nyamagabe,-2.47,29.56,1950,1.6,19.2,10.4,90.3,9.0,2.8,6.0,12,29,363,2023,1
2023-12-30,Nyamagabe,-2.47,29.56,1950,1.2,19.2,10.2,90.5,9.9,4.9,5.6,12,30,364,2023,1
2023-12-31,Nyamagabe,-2.47,29.56,1950,2.0,20.2,11.1,89.6,10.1,3.5,3.5,12,31,365,2023,1
2024-01-01,Nyamagabe,-2.47,29.56,1950,2.5,21.0,11.7,80.4,0.0,6.1,12.0,1,1,1,2024,0
2024-01-02,Nyamagabe,-2.47,29.56,1950,3.4,20.6,12.0,71.3,0.0,6.4,11.6,1,2,2,2024,0
2024-01-03,Nyamagabe,-2.47,29.56,1950,3.5,21.1,,68.6,0.0,4.5,13.1,1,3,3,2024,0
2024-01-04,Nyamagabe,-2.47,29.56,1950,2.7,19.4,11.1,67.5,0.0,0.3,8.7,1,4,4,2024,0
2024-01-05,Nyamagabe,-2.47,29.56,1950,2.9,19.3,11.1,65.9,4.5,4.3,8.2,1,5,5,2024,0
2024-01-06,Nyamagabe,-2.47,29.56,1950,1.8,20.3,11.0,65.9,2.5,1.4,7.6,1,6,6,2024,0
2024-01-07,Nyamagabe,-2.47,29.56,1950,2.1,19.7,10.9,63.2,0.0,4.0,11.5,1,7,7,2024,0
2024-01-08,Nyamagabe,-2.47,29.56,1950,1.2,19.7,10.4,60.9,0.0,2.6,11.1,1,8,8,2024,0
2024-01-09,Nyamagabe,-2.47,29.56,1950,0.2,19.0,,61.0,0.0,2.5,8.8,1,9,9,2024,0
2024-01-10,Nyamagabe,-2.47,29.56,1950,1.0,16.8,8.9,60.8,0.0,3.0,9.4,1,10,10,2024,0
2024-01-11,Nyamagabe,-2.47,29.56,1950,1.0,18.2,9.6,62.4,0.0,3.7,12.8,1,11,11,2024,0
2024-01-12,Nyamagabe,-2.47,29.56,1950,2.4,19.8,11.1,59.8,0.0,3.0,10.1,1,12,12,2024,0
2024-01-13,Nyamagabe,-2.47,29.56,1950,2.8,20.3,11.6,59.6,0.0,1.5,11.4,1,13,13,2024,0
2024-01-14,Nyamagabe,-2.47,29.56,1950,0.8,19.2,10.0,61.8,0.0,3.1,12.6,1,14,14,2024,0
2024-01-15,Nyamagabe,-2.47,29.56,1950,0.4,18.8,9.6,62.8,0.0,1.9,12.6,1,15,15,2024,0
